Date,AAPL,ACN,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANET,APH,APP,AVGO,CDNS,CRM,CRWD,CSCO,CTSH,DDOG,DELL,FSLR,FTNT,GDDY,GEN,GLW,HPE,HPQ,IBM,INTC,INTU,LRCX,MCHP,MSFT,MU,NOW,NTAP,NVDA,NXPI,ON,ORCL,PANW,PLTR,QCOM,SMCI,STX,SWKS,TEL,TER,TXN,WDAY,WDC
2021-04-16,130.7935028076172,268.8416442871094,525.0800170898438,146.79676818847656,300.1600036621094,105.95999908447266,128.3089141845703,82.1500015258789,19.7918758392334,32.770503997802734,61.0,43.408992767333984,147.25999450683594,229.1260986328125,215.1999969482422,46.01200866699219,74.85234832763672,90.33999633789062,47.12309265136719,80.13999938964844,41.20199966430664,86.5999984741211,19.598434448242188,40.16720199584961,13.871406555175781,28.85394859313965,105.2239990234375,58.89094161987305,403.461181640625,61.10011291503906,71.74966430664062,250.76663208007812,88.45667266845703,111.38200378417969,69.49568939208984,15.873355865478516,183.26388549804688,42.18000030517578,74.04615020751953,61.108333587646484,22.469999313354492,124.68971252441406,3.9170000553131104,70.34715270996094,167.19979858398438,123.88811492919922,126.98138427734375,167.51956176757812,256.3500061035156,51.8720703125
2021-04-19,131.45643615722656,268.4482116699219,516.1699829101562,144.40399169921875,290.20001220703125,105.73999786376953,125.58406829833984,81.11000061035156,19.67562484741211,32.306331634521484,58.86000061035156,41.88674545288086,141.94000244140625,227.7329864501953,213.3699951171875,46.05558776855469,74.64807891845703,87.88999938964844,48.05235290527344,80.20999908447266,41.22800064086914,85.66000366210938,19.761600494384766,40.39522933959961,13.880102157592773,28.616191864013672,104.85379028320312,57.87228775024414,390.3333435058594,59.0138053894043,69.81865692138672,248.8431396484375,86.2613754272461,109.8740005493164,69.13796997070312,15.323956489562988,179.01730346679688,41.06999969482422,73.85857391357422,61.15999984741211,21.940000534057617,122.01923370361328,3.8559999465942383,70.5700454711914,163.77230834960938,121.05557250976562,123.88236236572266,163.26895141601562,254.50999450683594,51.43534469604492
2021-04-20,129.76986694335938,270.3781433105469,514.2100219726562,142.1584930419922,286.3599853515625,105.37999725341797,123.3772964477539,79.2699966430664,19.345624923706055,31.96178436279297,60.150001525878906,41.456993103027344,140.94000244140625,225.22348022460938,206.60000610351562,45.13185501098633,73.91458129882812,83.95999908447266,47.15096664428711,79.36000061035156,40.560001373291016,84.79000091552734,19.779727935791016,39.95671844482422,13.697470664978027,28.335968017578125,108.8236083984375,57.02644348144531,393.3217468261719,58.18800354003906,67.86958312988281,248.38150024414062,85.35397338867188,108.15599822998047,67.24208068847656,15.133927345275879,178.1900634765625,39.70000076293945,74.31813049316406,60.0,21.780000686645508,120.35022735595703,3.7829999923706055,70.63859558105469,160.99679565429688,119.23533630371094,121.8719253540039,161.70663452148438,249.9199981689453,51.18686294555664
2021-04-21,130.1500701904297,272.3642883300781,512.3400268554688,145.6740264892578,288.8699951171875,105.55000305175781,129.57542419433594,81.61000061035156,19.7762508392334,32.411617279052734,61.810001373291016,41.68638229370117,141.5,227.79226684570312,210.3699951171875,45.25386047363281,73.58036041259766,84.77999877929688,47.11843490600586,83.6500015258789,40.38399887084961,84.5999984741211,19.95196533203125,40.561851501464844,13.906193733215332,28.78602409362793,113.0691146850586,57.93595504760742,396.7953796386719,60.86661911010742,70.0997085571289,250.61276245117188,87.31511688232422,109.29399871826172,67.88595581054688,15.322710990905762,184.8724365234375,41.369998931884766,71.89839935302734,59.435001373291016,22.6299991607666,122.86730194091797,3.8499999046325684,71.89862060546875,164.43310546875,123.98094940185547,127.43252563476562,164.87489318847656,251.6199951171875,52.3012580871582
2021-04-22,128.62924194335938,271.8396301269531,507.2900085449219,142.98670959472656,288.0,106.36000061035156,126.4092025756836,79.05999755859375,19.5518741607666,32.34940719604492,62.099998474121094,41.26206970214844,140.05999755859375,228.57278442382812,216.72999572753906,44.87913513183594,73.3853759765625,84.80999755859375,46.690982818603516,87.1500015258789,40.231998443603516,84.37999725341797,19.94289779663086,39.983028411865234,13.914889335632324,28.675630569458008,111.28112030029297,56.908203125,394.6899108886719,58.331329345703125,68.61295318603516,247.33319091796875,82.65128326416016,109.697998046875,67.51927947998047,14.813716888427734,180.38687133789062,40.93000030517578,70.21959686279297,58.801666259765625,22.860000610351562,119.9622802734375,3.7790000438690186,72.07005310058594,161.61358642578125,122.59722137451172,123.88236236572266,162.169189453125,252.9499969482422,49.891761779785156
2021-04-23,130.9495086669922,273.31982421875,515.8400268554688,146.34584045410156,295.2699890136719,107.01000213623047,129.39312744140625,82.76000213623047,19.915000915527344,32.92365646362305,58.5,42.26118850708008,142.0800018310547,230.7068328857422,219.3000030517578,45.236419677734375,73.0604019165039,89.56999969482422,47.11843490600586,88.55999755859375,40.35200119018555,84.88999938964844,20.169523239135742,40.561851501464844,14.280155181884766,29.227575302124023,112.18692779541016,53.8795280456543,402.5880126953125,59.5605354309082,70.88388061523438,251.16094970703125,83.9391860961914,110.54000091552734,68.80707550048828,15.22769546508789,185.2677001953125,42.54999923706055,70.31336975097656,59.73666763305664,23.40999984741211,122.18162536621094,3.825000047683716,76.41586303710938,168.22189331054688,125.11397552490234,128.99180603027344,164.80511474609375,254.8000030517578,51.254634857177734
2021-04-26,131.33946228027344,271.24005126953125,515.7000122070312,147.83673095703125,299.3399963378906,109.75,131.7342071533203,85.41000366210938,20.066875457763672,33.00978088378906,59.79999923706055,42.779788970947266,144.22999572753906,232.6334686279297,224.47000122070312,45.001136779785156,73.8681640625,93.13999938964844,46.639862060546875,89.79000091552734,40.779998779296875,86.83000183105469,20.495859146118164,40.403995513916016,14.11491584777832,29.151147842407227,111.509521484375,53.442962646484375,405.8578186035156,61.04884719848633,72.14398956298828,251.54566955566406,85.70520782470703,111.84200286865234,68.99488830566406,15.439922332763672,188.44798278808594,43.79999923706055,69.87256622314453,60.244998931884766,24.110000610351562,125.36631774902344,3.865999937057495,79.94734954833984,175.9228057861328,125.53192138671875,130.8551788330078,167.02207946777344,259.239990234375,53.76955032348633
2021-04-27,131.01773071289062,271.9239501953125,517.3200073242188,146.8335723876953,297.8699951171875,111.62000274658203,131.23532104492188,85.20999908447266,19.938749313354492,32.665245056152344,58.849998474121094,42.2811279296875,132.75,231.39845275878906,221.25,44.76585388183594,74.22097778320312,93.80000305175781,46.7932014465332,89.69000244140625,40.25,87.5199966430664,20.378019332885742,39.03585433959961,14.088825225830078,29.236059188842773,111.85610961914062,52.72445297241211,403.75225830078125,61.2111701965332,71.38701629638672,251.94956970214844,87.28583526611328,112.5260009765625,68.56562042236328,15.34390926361084,186.95892333984375,43.29999923706055,70.5478515625,59.746665954589844,23.8799991607666,124.50923919677734,3.8499999046325684,80.77022552490234,173.93145751953125,125.51329040527344,128.5701446533203,166.01834106445312,261.3299865722656,54.55263900756836
2021-04-28,130.22811889648438,271.94268798828125,515.47998046875,143.62173461914062,299.2300109863281,108.9800033569336,130.1894989013672,84.0199966430664,20.047500610351562,32.31111526489258,58.75,41.63288116455078,133.27000427246094,234.0364227294922,220.24000549316406,44.53927230834961,74.44380187988281,91.55999755859375,46.193824768066406,88.69999694824219,39.60200119018555,87.94999694824219,20.069805145263672,38.9043083190918,14.045341491699219,29.142662048339844,112.63594055175781,52.4061279296875,403.4418029785156,60.562862396240234,70.08611297607422,244.82302856445312,83.9391860961914,111.447998046875,68.50301361083984,15.239168167114258,182.59286499023438,41.45000076293945,70.12577819824219,60.026668548583984,23.850000381469727,123.21011352539062,3.813999891281128,81.6016616821289,173.05918884277344,126.22843170166016,129.84506225585938,158.6954345703125,260.8900146484375,53.159645080566406
2021-04-29,130.13058471679688,274.0694274902344,516.0900268554688,145.4163055419922,296.2799987792969,110.0,129.90164184570312,83.91000366210938,20.156875610351562,32.84708023071289,59.16999816894531,42.275699615478516,133.4600067138672,231.54666137695312,211.52999877929688,44.84428405761719,75.53939056396484,88.83999633789062,46.46330642700195,87.29000091552734,39.09400177001953,87.9000015258789,19.94289779663086,39.597145080566406,14.236671447753906,29.465330123901367,113.61259460449219,53.00640106201172,403.78143310546875,60.84004211425781,70.67084503173828,242.8514404296875,85.91985321044922,101.0,68.74446105957031,15.28704833984375,184.5323486328125,41.0,71.157470703125,59.19166564941406,23.3700008392334,128.72238159179688,3.809999942779541,82.99884796142578,174.33682250976562,128.3272705078125,128.2857208251953,162.1866455078125,254.6699981689453,53.558719635009766
