Date,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,ANET,APH,AVGO,CDNS,CRM,CSCO,CTSH,ENPH,EPAM,FFIV,FICO,FSLR,FTNT,GEN,GLW,GRMN,HPE,HPQ,IBM,INTC,INTU,IT,KEYS,KLAC,LRCX,MCHP,MPWR,MSFT,MSI,MU,NOW,NTAP,NVDA,NXPI,ON,ORCL,PANW,PTC,QCOM,QRVO,ROP,SMCI,SNPS,SWKS,TDY,TEL,TER,TRMB,TXN,TYL,VRSN,WDC,ZBRA
2022-01-04,-0.012691555160379675,-0.007146156606544274,-0.0183744621558668,-0.009031846991750525,0.00467189173397542,-0.01949104312527883,-0.009816695594194846,-0.03873806650308964,-0.0251687408098894,0.003121348238217303,0.011457423676506817,-0.02653418056988699,-0.028301891347845665,-0.02452627606915614,0.020654107471223426,-0.033450790301051914,-0.03657737431933017,-0.011740498881629757,0.006092978718891251,-0.014676033245486497,-0.032961082003508446,0.008355669105798214,0.022049294837603206,0.00014950328126084322,0.0427509688456289,0.03103639636248179,0.014554859857730529,-0.0013156132137346344,-0.020824170559419763,0.004503703085833699,-0.026152190644358142,-0.008848601044231685,-0.018553593085028353,-0.006022821682421187,-0.007274962983517375,-0.01714693065993389,-0.009834340995862445,0.006161909108787,-0.041578080423361974,0.019590958195359276,-0.027588773454035542,0.0071360939201490226,0.01111584437295976,0.010693858594108319,-0.03713638339197989,-0.0030899729422643185,0.0054777708118023405,0.006397819226745094,-0.010126910322822313,0.03331881498957845,-0.022459196156357164,0.009200128478241254,0.013365838851704837,0.019441022614518744,0.0016253583165677377,-0.01811259447734992,0.0010492531396677496,-0.006433130236224716,-0.006663927450245355,0.025633302316596218,0.006336617600911865
2022-01-05,-0.026599834969621594,-0.017610677031181687,-0.07142600600039484,-0.01543713685350423,-0.008525395310958528,-0.049857992722469824,-0.029174087219545064,-0.05726356721585413,-0.039737556758270065,-0.019015885757657558,-0.04161443746693716,-0.03185646571706169,-0.0828264742829169,-0.01583662854990553,-0.015313892186181732,-0.1182409803421125,-0.04995883868364681,-0.0316381681158594,-0.04472550641363382,-0.043194279282697035,-0.05789407495132748,-0.013182758649784021,0.004472658970630761,-0.003893038613190347,0.0035648125247407236,-0.008418732354092517,0.001449034351467926,0.013737399005705475,-0.03981770356904146,-0.06245945387680618,-0.026347775294693898,-0.024348249036573844,-0.02835678457334667,-0.03372595980918813,-0.06253428446264597,-0.03838809975234658,-0.02148774735781056,-0.020136848993056344,-0.05162763279421334,-0.016454412633385762,-0.057562325640871714,-0.03564218410397113,-0.04975333236267787,-0.02678957678882876,-0.0365267444486328,-0.034828684308407465,-0.0038989649193353904,-0.020006179595712936,-0.007720694919023718,-0.03775995792018494,-0.03745149037207951,-0.01965876235001829,-0.042760162735902885,-0.02089828610885447,-0.03684326773177937,-0.04112325196687061,-0.02085949476270066,-0.053585123688602465,-0.02763237075519953,-0.008281627126449975,-0.05006804651552188
2022-01-06,-0.016693413736935447,-0.048290514136144824,-0.0006026039752878853,0.003181972311043113,-0.006870826945897357,-0.0007945746324024006,0.016911815857577617,0.0005876006951239798,-0.003604924893291561,0.00082256460563368,-0.009284631383571607,0.002896535825183788,0.006500731243373803,0.010616952869501262,-0.019884552914483322,-0.036323101564423865,-0.014886015960724808,0.014592567798522804,0.04141910710308805,0.005508311252611975,0.03463042128276461,0.03282446639985137,0.003928706858767228,-0.0020293780318375587,0.004736745967084621,-0.004887640487187261,-0.020836290554654524,0.0025988366087037473,-0.01231253855416059,0.009960158360076354,0.0022376804100052716,0.027285156136195754,0.014599265986502186,0.009228596802876687,0.011030625547079564,-0.007902049911335474,-0.005480377353682564,0.01324143718440629,0.0022347374814846166,0.011828553986944934,0.020794142304020546,0.010642670646534347,-0.00252147988078133,0.002321767539640085,0.055559993417255704,-0.010056641789841891,-0.0029491112297401756,0.0071228381967729515,0.010652977526035778,-0.005731822606056092,0.015304507093538477,0.0003794452027199302,-0.004756151452619428,0.005351698283928341,0.020155965182792723,0.005146405658671638,-0.00032138408184823053,0.0020504065716595576,-0.00694017259980062,-0.03459590528751466,-0.005410476138302145
2022-01-07,0.0009883532460728262,-0.019179798811657545,-0.006652110290666147,-0.02624128328494435,-0.010563765017613025,-0.006777396261489543,-0.035371595494938846,-0.03105039903252349,-0.024044640728373423,-0.03603718707020298,-0.02806770073249376,-0.04101196306019117,-0.0036657758262143014,0.003447346331830081,-0.009180382132910392,-0.041982971679531356,-0.03863223484806566,-0.015910055360855435,-0.007846168231925632,0.008455389712410888,0.002101910367612314,-0.016629742429202676,-0.009391953458757873,-0.013782233129181587,0.009428390828075894,-0.0007756179566135168,-0.0037684871140925003,-0.010553605062416205,-0.030987805393894674,-0.022336139805043453,-0.023832994574846333,-0.035421839929696386,-0.04647298305291092,-0.03950757971944374,-0.04493030205814197,0.0005100583793768987,-0.0199463752745479,-0.012545790852728222,-0.01332653416438856,-0.010725051622395121,-0.03304012363784381,-0.02480612539018734,-0.040000036303438624,0.013551156977026357,-0.013923605154859797,-0.01758577402533079,-0.029792791794630458,-0.02317503255115183,-0.02006886478457992,-0.022616459275994205,-0.04235155467849938,-0.024851338194868622,-0.011408346751973997,-0.01850705687500176,-0.031869187406649124,-0.035231006127697584,-0.03919450383516809,-0.02027959813988689,-0.01699609301752436,0.016836561714563825,-0.04377114519861547
2022-01-10,0.00011636430496886341,0.006068821027957361,0.0296260123774561,0.00923964915896236,-0.02491206419350156,0.00026687756276344565,-0.00808956631527713,0.0,0.015909774687732803,-0.0024356010488562063,0.0032464452443590197,-0.0008432681968775224,0.005781747523716962,0.01128739265755807,-0.00846469874905209,0.013780747830987261,-0.019454654796892124,0.02323776443442327,0.0003181789622122011,-0.004487449835244517,0.03193927034851751,0.009019161860547076,-0.00974469100883013,-0.006872779376939198,-0.007589073608371022,0.008020677275607513,0.0014833841886856547,0.0331213629523861,0.00463373017373403,-0.01903875188931925,-0.006489368195229384,0.004365482295527023,-0.007470569599146271,0.012205683134648648,0.010434188230255437,0.0007321572083136552,0.013779437681482598,-0.005928812315722953,0.009904809771486889,0.010407545703631005,0.005615337264242459,0.0022589275938664777,0.00867418229810224,0.02022623633895626,-0.00548055037918016,-0.004692395784978376,-0.00404654027432072,-0.020234047665737775,-0.016903841500014116,0.0022686544689529686,-0.0022096515955865037,-0.000778046519284592,-0.001706123561151962,-0.0018917978603113506,-0.01048877986646668,-0.004675293776037481,0.019616446940881938,0.005831401281196857,-0.00466956918633421,-0.004405279568539755,0.008570975244923673
2022-01-11,0.016783733692458558,0.005656773058860809,0.007721121705952516,0.018955377297336984,0.010262360569720297,0.031403596838146974,0.019118684164769695,0.04022725423177076,0.012467686432680702,0.008422972856404254,0.0014327915991947382,0.020195266132848166,0.022688451770429108,0.008896775645779398,0.014882095725415434,0.009379389507412794,0.024823760069934586,0.02241513190488509,0.0188782060303605,0.0017792869638721953,-0.0035416733728238503,0.001489628529920628,0.011702095498391518,0.013302635631742943,0.0023529852333801227,0.005903370684327669,-0.015996436046743168,0.012678726091569503,0.014959659425505034,0.013585720321450223,0.02634114038494495,0.01643048948471182,0.01342790267043048,0.020258094054731668,0.007077213058503062,0.002259094788445992,7.79274706419475e-05,0.003301517048578617,0.011258745526933955,0.019527947075567598,0.015218870294448239,0.025740327661417428,0.01243853692306951,-0.008960531269315508,0.006582350771990653,0.0412955796204979,0.03183463276235332,0.0010557116962708335,0.01465950401343119,0.01652330252779799,0.032612322424415696,0.012979394376560593,0.017612529990407078,0.012573409630981747,0.0250943419960874,0.009140551623554094,0.009182314279440273,0.03821877880374425,-0.0015215616587018754,0.007323797716061398,0.0059020831478506786
2022-01-12,0.0025701414414218693,0.008151995839865256,0.0046801796602931045,0.0006910623325628862,-0.002762576087469659,-0.003805929722178747,0.04657251511341243,0.0011652732135625232,-0.0009760446851794224,0.0032683287576285025,-8.034830461445264e-05,0.005613643988809702,0.012732216114718531,-0.0040083961972162685,0.0011368866275964784,0.0051848649986010464,0.02093307190997251,-0.012321789532845684,0.007759221820129669,-0.00390756913659096,-0.008561022248353534,-0.011528355836851523,0.003417088588397954,0.0016694634031633182,0.006455363460153851,-0.005103089789077586,0.005418916928028317,-0.0030405234664542258,-0.002522671067043958,0.01347087430895133,-0.0067814453440434574,0.0193839717943054,0.019473891614416372,0.00732748860735799,-0.00795545224372285,0.010445615649167905,0.0031245172735110405,0.009660147135788666,-0.008730357118550636,-0.003367918405428605,0.006543021231895985,0.006504429070241846,0.008493820051594714,-0.0019216725680741842,0.011348675022002874,0.006539837600781473,0.0055015224350076775,0.007381987267178314,0.009211897364260535,-0.0015586660451821777,-0.005258853396920782,0.00012791110398047145,-0.00046647312504743965,0.002745356814180422,0.014700271022296763,-0.0041513927604539536,0.007528155547446236,-0.0017624052444307203,0.008508293872983241,0.007876441600284556,-0.00024138901358139453
2022-01-13,-0.019027926784848326,-0.04194185772462444,-0.02905868257980937,-0.022849048637310854,-0.011507565264816777,-0.03497771684827233,-0.014854169377076398,-0.03440747570770164,-0.013904592717641329,-0.012306956043806161,-0.039887548269851636,-0.041250377928068294,-0.038683033870589356,-0.00998059048957356,-0.00987858175414813,-0.03878612897561062,-0.053387247669301474,-0.013727180336579603,-0.02964738282301571,-0.01592967098826681,-0.04024435040324914,0.0007524191422547677,-0.002095576562322954,0.001136015572733129,0.01982500939970322,-0.00743817652137968,0.008758204379503365,-0.014352512815033469,-0.04216497606261593,-0.03467132278309304,-0.019905427561060396,-0.02853447859596714,0.0006554221636527746,-0.018068661612636205,-0.03408271776280447,-0.042322882926807526,-0.02316526318266665,0.005362429643319455,-0.09091543897006116,0.008236772892699085,-0.05085894216588949,-0.03126367600585067,-0.027823710837102555,-0.005888081020867242,-0.0628171851792706,-0.040399883217200894,-0.013571465147396378,-0.03984556715394827,-0.018901433080997232,0.010035592638162116,-0.032723904108520996,-0.02235586954472324,-0.012835172748959178,-0.006720567911368103,-0.028545048593668465,-0.04067712319023564,-0.010106087780322293,-0.046993657360916874,-0.035215150217980495,-0.0004508296680917345,-0.023475251822161924
2022-01-14,0.0051105671556987975,-0.022165475759703734,0.007157962849912991,0.013075815312291628,-0.013710938762067304,-0.004112723484622327,0.06247628281175488,0.031188784227236255,-0.011127983910350858,-0.0030540747647235245,-0.001373020643350542,-0.008641846227396388,0.011371891895100017,-0.0022765560892668013,0.0,-0.004529996030311678,0.004513341096230361,-0.0010576190660624984,-0.0048793474312051055,0.002899225263452765,0.015135754243692734,0.010526181997500439,-0.026253754166465693,0.0017407736167784904,0.004002149136617117,-0.007235099393616218,-0.004081258946959765,0.013833529003006939,-0.0038522318051210647,-0.017923981127577426,0.002840141351285519,0.055803329802861956,0.06268501110980718,0.007169240330052062,0.010539288065495755,0.01771652585934369,0.0009168094725240383,0.018197082850128776,0.018723879796597842,-0.0007330488784335065,0.013809870745172592,0.01546034781126826,0.02413362582493428,-0.0011390651346880887,0.00102285302085936,0.00590278058324345,0.026102496415893572,0.013492304787318998,-0.017422208676141526,0.006182458814228298,-0.004122030054842352,0.01985329354507792,-0.0059809430530938235,0.007017007212034576,0.039936751755049515,-0.0002634220676562826,0.015531040151185893,0.00020810037705176754,-0.014704615980887348,0.0019545271049070667,0.0041841237316602164
2022-01-18,-0.018894039041805755,-0.014376232913585474,-0.01394534973286854,-0.03197673591099115,-0.010098431494730331,-0.027286789493143226,-0.08766481745097754,-0.03616315042704099,-0.020425536018749968,-0.021566052434070948,-0.031155125701875952,-0.05081917292552163,-0.022358685477817275,-0.02656447615591473,-0.011582576214964502,-0.048445801920744436,-0.06833496394209826,-0.05348750527947754,-0.0011456328411764138,-0.018308801548155063,-0.013022320080248506,-0.004464130351495066,-0.011862660392360391,0.0030215162473370416,-0.01366719948511863,-0.020561886598217338,-0.00946292838723406,-0.016876271199457005,-0.02354774231574963,-0.02783127058797419,-0.030565358765409556,-0.07195511708322566,-0.06962021929098794,-0.05884433173324144,-0.049819710702803555,-0.024339291636934823,-0.022458500024831407,-0.04611766880418133,-0.016345885948788497,-0.021905512711973385,-0.038564370140159676,-0.03493283859451812,-0.047885170922647435,-0.02440415747823954,0.0065316460525803866,0.0016396483078156,-0.05209598366469115,-0.011698986649354315,-0.005292338323377055,0.013166543925835716,-0.03887660207692811,-0.025698838206483332,-0.018645348489932267,-0.010513941384280967,-0.054748603773222104,-0.015015798434446559,-0.02529270548651985,-0.030342102109410463,-0.028170168472425816,-0.037815069238206545,-0.021363691850142086
